ALPHA_RANK,Symbol,Sector,Industry,MarketCap,ALPHA_SCORE,Momentum,Sharpe,RS_30D,RS_60D,RS_ACCELERATION,VOL_ADJ_RS,SECTOR_SCORE,SECTOR_RANK
853,TECHNOE,Industrials,Engineering & Construction,125022044160,0.1003,0,0,0,0,0,0,9.82,5.0
854,RVNL,Industrials,Engineering & Construction,527197372416,0.1003,0,0,0,0,0,0,9.82,5.0
855,GMMPFAUDLR,Industrials,Specialty Industrial Machinery,35336376320,0.1003,0,0,0,0,0,0,9.82,5.0
856,GOCLCORP,Basic Materials,Specialty Chemicals,18713614336,0.054,0,0,0,0,0,0,8.53,6.0
857,STEELXIND,Basic Materials,Steel,14879340544,0.054,0,0,0,0,0,0,8.53,6.0
858,OCCLLTD,Basic Materials,Chemicals,5879169024,0.054,0,0,0,0,0,0,8.53,6.0
859,FCL,Basic Materials,Specialty Chemicals,45415534592,0.054,0,0,0,0,0,0,8.53,6.0
860,ALKALI,Basic Materials,Specialty Chemicals,910926976,0.054,0,0,0,0,0,0,8.53,6.0
861,BHAGYANGR,Basic Materials,Copper,8942602240,0.054,0,0,0,0,0,0,8.53,6.0
862,BALAMINES,Basic Materials,Specialty Chemicals,59131826176,0.054,0,0,0,0,0,0,8.53,6.0
863,SANGINITA,Basic Materials,Chemicals,726797504,0.054,0,0,0,0,0,0,8.53,6.0
864,SUNFLAG,Basic Materials,Steel,70447783936,0.054,0,0,0,0,0,0,8.53,6.0
865,WELCORP,Basic Materials,Steel,362329210880,0.054,0,0,0,0,0,0,8.53,6.0
866,PREMEXPLN,Basic Materials,Specialty Chemicals,38611640320,0.054,0,0,0,0,0,0,8.53,6.0
867,GRWRHITECH,Basic Materials,Specialty Chemicals,132633739264,0.054,0,0,0,0,0,0,8.53,6.0
868,SHAILY,Basic Materials,Specialty Chemicals,122494541824,0.054,0,0,0,0,0,0,8.53,6.0
869,MWL,Basic Materials,Steel,11256555520,0.054,0,0,0,0,0,0,8.53,6.0
870,KANORICHEM,Basic Materials,Chemicals,4404288000,0.054,0,0,0,0,0,0,8.53,6.0
871,INDOBORAX,Basic Materials,Chemicals,10589700096,0.054,0,0,0,0,0,0,8.53,6.0
872,RPEL,Basic Materials,Chemicals,44677468160,0.054,0,0,0,0,0,0,8.53,6.0
873,ACUTAAS,Basic Materials,Specialty Chemicals,246022717440,0.054,0,0,0,0,0,0,8.53,6.0
874,YASHO,Basic Materials,Specialty Chemicals,25757052928,0.054,0,0,0,0,0,0,8.53,6.0
875,ASHAPURMIN,Basic Materials,Other Industrial Metals & Mining,62474067968,0.054,0,0,0,0,0,0,8.53,6.0
876,MANORG,Basic Materials,Specialty Chemicals,5000776704,0.054,0,0,0,0,0,0,8.53,6.0
877,VISASTEEL,Basic Materials,Steel,6986232832,0.054,0,0,0,0,0,0,8.53,6.0
878,NEOGEN,Basic Materials,Specialty Chemicals,48739381248,0.054,0,0,0,0,0,0,8.53,6.0
879,LLOYDSME,Basic Materials,Steel,1044216938496,0.054,0,0,0,0,0,0,8.53,6.0
880,SANSTAR,Basic Materials,Chemicals,20958089216,0.054,0,0,0,0,0,0,8.53,6.0
881,ASTEC,Basic Materials,Agricultural Inputs,16803035136,0.054,0,0,0,0,0,0,8.53,6.0
882,SOLARINDS,Basic Materials,Specialty Chemicals,1700941529088,0.054,0,0,0,0,0,0,8.53,6.0
883,RAIN,Basic Materials,Specialty Chemicals,59348193280,0.054,0,0,0,0,0,0,8.53,6.0
884,DEEPAKFERT,Basic Materials,Chemicals,183659364352,0.054,0,0,0,0,0,0,8.53,6.0
885,BHARATWIRE,Basic Materials,Steel,15803856896,0.054,0,0,0,0,0,0,8.53,6.0
886,APCOTEXIND,Basic Materials,Specialty Chemicals,25235533824,0.054,0,0,0,0,0,0,8.53,6.0
887,IVP,Basic Materials,Specialty Chemicals,1827232256,0.054,0,0,0,0,0,0,8.53,6.0
888,JGCHEM,Basic Materials,Other Industrial Metals & Mining,15927176192,0.054,0,0,0,0,0,0,8.53,6.0
889,STALLION,Basic Materials,Specialty Chemicals,20999909376,0.054,0,0,0,0,0,0,8.53,6.0
890,LLOYDSENT,Basic Materials,Steel,113804451840,0.054,0,0,0,0,0,0,8.53,6.0
891,KESORAMIND,Basic Materials,Building Materials,4054160640,0.054,0,0,0,0,0,0,8.53,6.0
892,MSPL,Basic Materials,Steel,24485617664,0.054,0,0,0,0,0,0,8.53,6.0
893,INDOAMIN,Basic Materials,Chemicals,9995307008,0.054,0,0,0,0,0,0,8.53,6.0
894,JINDALSAW,Basic Materials,Steel,156854796288,0.054,0,0,0,0,0,0,8.53,6.0
895,SUMICHEM,Basic Materials,Agricultural Inputs,248050483200,0.054,0,0,0,0,0,0,8.53,6.0
896,HSCL,Basic Materials,Specialty Chemicals,306509021184,0.054,0,0,0,0,0,0,8.53,6.0
897,MAHASTEEL,Basic Materials,Steel,15349729280,0.054,0,0,0,0,0,0,8.53,6.0
898,MANAKALUCO,Basic Materials,Aluminum,2419516928,0.054,0,0,0,0,0,0,8.53,6.0
899,SAIL,Basic Materials,Steel,850888163328,0.054,0,0,0,0,0,0,8.53,6.0
900,RUBFILA,Basic Materials,Specialty Chemicals,4303415296,0.054,0,0,0,0,0,0,8.53,6.0
901,SOTL,Basic Materials,Specialty Chemicals,28761094144,0.054,0,0,0,0,0,0,8.53,6.0
902,CHEMCON,Basic Materials,Specialty Chemicals,7086209024,0.054,0,0,0,0,0,0,8.53,6.0
903,USHAMART,Basic Materials,Steel,155807285248,0.054,0,0,0,0,0,0,8.53,6.0
904,KOTYARK,Basic Materials,Specialty Chemicals,4327507968,0.054,0,0,0,0,0,0,8.53,6.0
905,PLASTIBLEN,Basic Materials,Specialty Chemicals,4600088576,0.054,0,0,0,0,0,0,8.53,6.0
906,KINGFA,Basic Materials,Specialty Chemicals,75047550976,0.054,0,0,0,0,0,0,8.53,6.0
907,OAL,Basic Materials,Specialty Chemicals,11307601920,0.054,0,0,0,0,0,0,8.53,6.0
908,SEYAIND,Basic Materials,Specialty Chemicals,441661440,0.054,0,0,0,0,0,0,8.53,6.0
909,AMNPLST,Basic Materials,Chemicals,10783920128,0.054,0,0,0,0,0,0,8.53,6.0
910,VENUSPIPES,Basic Materials,Steel,29934778368,0.054,0,0,0,0,0,0,8.53,6.0
911,RESPONIND,Basic Materials,Specialty Chemicals,51530100736,0.054,0,0,0,0,0,0,8.53,6.0
912,XPROINDIA,Basic Materials,Specialty Chemicals,27225655296,0.054,0,0,0,0,0,0,8.53,6.0
913,ADVENZYMES,Basic Materials,Specialty Chemicals,41677524992,0.054,0,0,0,0,0,0,8.53,6.0
914,BHARATCOAL,Basic Materials,Coking Coal,0,0.054,0,0,0,0,0,0,8.53,6.0
915,VALIANTORG,Basic Materials,Chemicals,8467526656,0.054,0,0,0,0,0,0,8.53,6.0
916,JAYAGROGN,Basic Materials,Specialty Chemicals,6659999744,0.054,0,0,0,0,0,0,8.53,6.0
917,HINDALCO,Basic Materials,Aluminum,2572694061056,0.054,0,0,0,0,0,0,8.53,6.0
918,HARIOMPIPE,Basic Materials,Steel,12205756416,0.054,0,0,0,0,0,0,8.53,6.0
919,MIDHANI,Basic Materials,Steel,78008377344,0.054,0,0,0,0,0,0,8.53,6.0
920,JAYNECOIND,Basic Materials,Steel,102828720128,0.054,0,0,0,0,0,0,8.53,6.0
921,CHEMBONDCH,Basic Materials,Specialty Chemicals,5174901248,0.054,0,0,0,0,0,0,8.53,6.0
922,JOCIL,Basic Materials,Specialty Chemicals,1326399744,0.054,0,0,0,0,0,0,8.53,6.0
923,KRONOX,Basic Materials,Specialty Chemicals,5331844608,0.054,0,0,0,0,0,0,8.53,6.0
924,KRISHANA,Basic Materials,Agricultural Inputs,42166423552,0.054,0,0,0,0,0,0,8.53,6.0
925,NAVINFLUOR,Basic Materials,Chemicals,370797477888,0.054,0,0,0,0,0,0,8.53,6.0
926,SAGARDEEP,Basic Materials,Copper,450315360,0.054,0,0,0,0,0,0,8.53,6.0
927,AVTNPL,Basic Materials,Specialty Chemicals,10507595776,0.054,0,0,0,0,0,0,8.53,6.0
928,GREENPLY,Basic Materials,Lumber & Wood Production,31937454080,0.054,0,0,0,0,0,0,8.53,6.0
929,NSLNISP,Basic Materials,Steel,135042318336,0.054,0,0,0,0,0,0,8.53,6.0
930,IMPEXFERRO,Basic Materials,Other Industrial Metals & Mining,172445216,0.054,0,0,0,0,0,0,8.53,6.0
931,MANALIPETC,Basic Materials,Specialty Chemicals,10387033088,0.054,0,0,0,0,0,0,8.53,6.0
932,MANAKSTEEL,Basic Materials,Steel,4515296256,0.054,0,0,0,0,0,0,8.53,6.0
933,SRHHYPOLTD,Basic Materials,Chemicals,9500728320,0.054,0,0,0,0,0,0,8.53,6.0
934,INSECTICID,Basic Materials,Agricultural Inputs,22405332992,0.054,0,0,0,0,0,0,8.53,6.0
935,TINNARUBR,Basic Materials,Specialty Chemicals,14248662016,0.054,0,0,0,0,0,0,8.53,6.0
936,SHIVALIK,Basic Materials,Agricultural Inputs,4121849344,0.054,0,0,0,0,0,0,8.53,6.0
937,KIOCL,Basic Materials,Steel,249117179904,0.054,0,0,0,0,0,0,8.53,6.0
938,ALKYLAMINE,Basic Materials,Specialty Chemicals,86638026752,0.054,0,0,0,0,0,0,8.53,6.0
939,VISHNU,Basic Materials,Specialty Chemicals,40389169152,0.054,0,0,0,0,0,0,8.53,6.0
940,SADHNANIQ,Basic Materials,Chemicals,7115266560,0.054,0,0,0,0,0,0,8.53,6.0
941,SHYAMMETL,Basic Materials,Steel,270341226496,0.054,0,0,0,0,0,0,8.53,6.0
942,NARMADA,Basic Materials,Agricultural Inputs,1405923072,0.054,0,0,0,0,0,0,8.53,6.0
943,CLEAN,Basic Materials,Specialty Chemicals,80133079040,0.054,0,0,0,0,0,0,8.53,6.0
944,SALSTEEL,Basic Materials,Steel,8227091968,0.054,0,0,0,0,0,0,8.53,6.0
945,BODALCHEM,Basic Materials,Specialty Chemicals,9256888320,0.054,0,0,0,0,0,0,8.53,6.0
946,GOACARBON,Basic Materials,Specialty Chemicals,3697025024,0.054,0,0,0,0,0,0,8.53,6.0
947,AEROENTER,Basic Materials,Steel,11076675584,0.054,0,0,0,0,0,0,8.53,6.0
948,WSTCSTPAPR,Basic Materials,Paper & Paper Products,33684942848,0.054,0,0,0,0,0,0,8.53,6.0
949,GRASIM,Basic Materials,Building Materials,2148790566912,0.054,0,0,0,0,0,0,8.53,6.0
950,BHAGCHEM,Basic Materials,Agricultural Inputs,31768924160,0.054,0,0,0,0,0,0,8.53,6.0
951,NATIONALUM,Basic Materials,Aluminum,796179890176,0.054,0,0,0,0,0,0,8.53,6.0
952,NUVOCO,Basic Materials,Building Materials,118575841280,0.054,0,0,0,0,0,0,8.53,6.0
953,GNFC,Basic Materials,Chemicals,75747926016,0.054,0,0,0,0,0,0,8.53,6.0
954,ASIANPAINT,Basic Materials,Specialty Chemicals,2564373348352,0.054,0,0,0,0,0,0,8.53,6.0
955,CHEMBOND,Basic Materials,Specialty Chemicals,2329781504,0.054,0,0,0,0,0,0,8.53,6.0
956,MMP,Basic Materials,Aluminum,7061925888,0.054,0,0,0,0,0,0,8.53,6.0
957,BERGEPAINT,Basic Materials,Specialty Chemicals,615532920832,0.054,0,0,0,0,0,0,8.53,6.0
958,FAIRCHEMOR,Basic Materials,Specialty Chemicals,7803161088,0.054,0,0,0,0,0,0,8.53,6.0
959,ROSSARI,Basic Materials,Specialty Chemicals,29745297408,0.054,0,0,0,0,0,0,8.53,6.0
960,SANDUMA,Basic Materials,Steel,117054038016,0.054,0,0,0,0,0,0,8.53,6.0
961,ASAHISONG,Basic Materials,Specialty Chemicals,2990428416,0.054,0,0,0,0,0,0,8.53,6.0
962,GUJALKALI,Basic Materials,Chemicals,50392420352,0.054,0,0,0,0,0,0,8.53,6.0
963,POCL,Basic Materials,Specialty Chemicals,39771455488,0.054,0,0,0,0,0,0,8.53,6.0
964,GOODLUCK,Basic Materials,Steel,45546729472,0.054,0,0,0,0,0,0,8.53,6.0
965,BEPL,Basic Materials,Chemicals,23716212736,0.054,0,0,0,0,0,0,8.53,6.0
966,BANSALWIRE,Basic Materials,Steel,51506909184,0.054,0,0,0,0,0,0,8.53,6.0
967,HINDZINC,Basic Materials,Other Industrial Metals & Mining,2744555929600,0.054,0,0,0,0,0,0,8.53,6.0
968,KANSAINER,Basic Materials,Specialty Chemicals,177904828416,0.054,0,0,0,0,0,0,8.53,6.0
969,SUDARSCHEM,Basic Materials,Specialty Chemicals,77055025152,0.054,0,0,0,0,0,0,8.53,6.0
970,EMAMIPAP,Basic Materials,Paper & Paper Products,4870173184,0.054,0,0,0,0,0,0,8.53,6.0
971,SHREEPUSHK,Basic Materials,Specialty Chemicals,11775770624,0.054,0,0,0,0,0,0,8.53,6.0
972,TNPL,Basic Materials,Paper & Paper Products,10359442432,0.054,0,0,0,0,0,0,8.53,6.0
973,KAMDHENU,Basic Materials,Steel,7188016640,0.054,0,0,0,0,0,0,8.53,6.0
974,LXCHEM,Basic Materials,Specialty Chemicals,41886666752,0.054,0,0,0,0,0,0,8.53,6.0
975,AARTIIND,Basic Materials,Specialty Chemicals,181169192960,0.054,0,0,0,0,0,0,8.53,6.0
976,RATNAMANI,Basic Materials,Steel,180486897664,0.054,0,0,0,0,0,0,8.53,6.0
977,STYRENIX,Basic Materials,Chemicals,40137170944,0.054,0,0,0,0,0,0,8.53,6.0
978,PRIVISCL,Basic Materials,Specialty Chemicals,127383478272,0.054,0,0,0,0,0,0,8.53,6.0
979,KAKATCEM,Basic Materials,Building Materials,963958400,0.054,0,0,0,0,0,0,8.53,6.0
980,INDIGOPNTS,Basic Materials,Specialty Chemicals,47675662336,0.054,0,0,0,0,0,0,8.53,6.0
981,SHAH,Basic Materials,Steel,4723660288,0.054,0,0,0,0,0,0,8.53,6.0
982,NATHBIOGEN,Basic Materials,Agricultural Inputs,3311293696,0.054,0,0,0,0,0,0,8.53,6.0
983,ARFIN,Basic Materials,Aluminum,15775551488,0.054,0,0,0,0,0,0,8.53,6.0
984,20MICRONS,Basic Materials,Other Industrial Metals & Mining,6599282176,0.054,0,0,0,0,0,0,8.53,6.0
985,FACT,Basic Materials,Agricultural Inputs,596600356864,0.054,0,0,0,0,0,0,8.53,6.0
986,IGPL,Basic Materials,Chemicals,13703708672,0.054,0,0,0,0,0,0,8.53,6.0
987,DHANUKA,Basic Materials,Agricultural Inputs,53350195200,0.054,0,0,0,0,0,0,8.53,6.0
988,DEEPAKNTR,Basic Materials,Chemicals,234596024320,0.054,0,0,0,0,0,0,8.53,6.0
989,NMDC,Basic Materials,Steel,812100157440,0.054,0,0,0,0,0,0,8.53,6.0
990,IGIL,Basic Materials,Other Precious Metals & Mining,159013158912,0.054,0,0,0,0,0,0,8.53,6.0
991,POLYPLEX,Basic Materials,Specialty Chemicals,28413317120,0.054,0,0,0,0,0,0,8.53,6.0
992,IPL,Basic Materials,Agricultural Inputs,19289886720,0.054,0,0,0,0,0,0,8.53,6.0
993,ANDHRSUGAR,Basic Materials,Chemicals,11805132800,0.054,0,0,0,0,0,0,8.53,6.0
994,SUDARCOLOR,Basic Materials,Specialty Chemicals,8794165248,0.054,0,0,0,0,0,0,8.53,6.0
995,LINDEINDIA,Basic Materials,Specialty Chemicals,618054746112,0.054,0,0,0,0,0,0,8.53,6.0
996,VSSL,Basic Materials,Steel,26491875328,0.054,0,0,0,0,0,0,8.53,6.0
997,KCP,Basic Materials,Building Materials,20882649088,0.054,0,0,0,0,0,0,8.53,6.0
998,PRAKASH,Basic Materials,Steel,27283120128,0.054,0,0,0,0,0,0,8.53,6.0
999,FOSECOIND,Basic Materials,Chemicals,38158798848,0.054,0,0,0,0,0,0,8.53,6.0
1000,VINYLINDIA,Basic Materials,Specialty Chemicals,4804323328,0.054,0,0,0,0,0,0,8.53,6.0
1001,TATACHEM,Basic Materials,Chemicals,197525274624,0.054,0,0,0,0,0,0,8.53,6.0
1002,CHAMBLFERT,Basic Materials,Agricultural Inputs,190490132480,0.054,0,0,0,0,0,0,8.53,6.0
1003,IMFA,Basic Materials,Other Industrial Metals & Mining,78934851584,0.054,0,0,0,0,0,0,8.53,6.0
1004,PARADEEP,Basic Materials,Agricultural Inputs,131837288448,0.054,0,0,0,0,0,0,8.53,6.0
1005,AGROPHOS,Basic Materials,Agricultural Inputs,689319936,0.054,0,0,0,0,0,0,8.53,6.0
1006,MANINDS,Basic Materials,Steel,39462531072,0.054,0,0,0,0,0,0,8.53,6.0
1007,MAITHANALL,Basic Materials,Steel,29548222464,0.054,0,0,0,0,0,0,8.53,6.0
1008,ANURAS,Basic Materials,Specialty Chemicals,155175256064,0.054,0,0,0,0,0,0,8.53,6.0
1009,VMSTMT,Basic Materials,Steel,2407113472,0.054,0,0,0,0,0,0,8.53,6.0
1010,MUKANDLTD,Basic Materials,Steel,20186030080,0.054,0,0,0,0,0,0,8.53,6.0
1011,TIRUMALCHM,Basic Materials,Specialty Chemicals,25795883008,0.054,0,0,0,0,0,0,8.53,6.0
1012,GULPOLY,Basic Materials,Chemicals,11071758336,0.054,0,0,0,0,0,0,8.53,6.0
1013,ABMINTLLTD,Basic Materials,Specialty Chemicals,419032320,0.054,0,0,0,0,0,0,8.53,6.0
1014,ELLEN,Basic Materials,Chemicals,36896940032,0.054,0,0,0,0,0,0,8.53,6.0
1015,JAIBALAJI,Basic Materials,Steel,66594357248,0.054,0,0,0,0,0,0,8.53,6.0
1016,HPIL,Basic Materials,Specialty Chemicals,1517578752,0.054,0,0,0,0,0,0,8.53,6.0
1017,DHARMAJ,Basic Materials,Agricultural Inputs,9687994368,0.054,0,0,0,0,0,0,8.53,6.0
1018,IFGLEXPOR,Basic Materials,Building Materials,12469602304,0.054,0,0,0,0,0,0,8.53,6.0
1019,VINEETLAB,Basic Materials,Chemicals,672219328,0.054,0,0,0,0,0,0,8.53,6.0
1020,NAVKARURB,Basic Materials,Building Materials,1043544064,0.054,0,0,0,0,0,0,8.53,6.0
1021,JAICORPLTD,Basic Materials,Specialty Chemicals,20885094400,0.054,0,0,0,0,0,0,8.53,6.0
1022,RATNAVEER,Basic Materials,Steel,12142535680,0.054,0,0,0,0,0,0,8.53,6.0
1023,MCL,Basic Materials,Copper,1651639296,0.054,0,0,0,0,0,0,8.53,6.0
1024,MAHSEAMLES,Basic Materials,Steel,85223522304,0.054,0,0,0,0,0,0,8.53,6.0
1025,ATUL,Basic Materials,Specialty Chemicals,206283669504,0.054,0,0,0,0,0,0,8.53,6.0
1026,JSWSTEEL,Basic Materials,Steel,3197229596672,0.054,0,0,0,0,0,0,8.53,6.0
1027,STEELCAS,Basic Materials,Steel,29449199616,0.054,0,0,0,0,0,0,8.53,6.0
1028,INDIAGLYCO,Basic Materials,Chemicals,67160817664,0.054,0,0,0,0,0,0,8.53,6.0
1029,RUCHIRA,Basic Materials,Paper & Paper Products,3740173312,0.054,0,0,0,0,0,0,8.53,6.0
1030,GANESHBE,Basic Materials,Specialty Chemicals,7105355776,0.054,0,0,0,0,0,0,8.53,6.0
1031,FLUOROCHEM,Basic Materials,Specialty Chemicals,404753317888,0.054,0,0,0,0,0,0,8.53,6.0
1032,JKPAPER,Basic Materials,Paper & Paper Products,69481357312,0.054,0,0,0,0,0,0,8.53,6.0
1033,ZENITHSTL,Basic Materials,Steel,904903680,0.054,0,0,0,0,0,0,8.53,6.0
1034,ELECTHERM,Basic Materials,Steel,9941943296,0.054,0,0,0,0,0,0,8.53,6.0
1035,SHAHALLOYS,Basic Materials,Steel,1411960576,0.054,0,0,0,0,0,0,8.53,6.0
1036,PIDILITIND,Basic Materials,Specialty Chemicals,1505289699328,0.054,0,0,0,0,0,0,8.53,6.0
1037,EPIGRAL,Basic Materials,Chemicals,52209643520,0.054,0,0,0,0,0,0,8.53,6.0
1038,JTLIND,Basic Materials,Steel,27476406272,0.054,0,0,0,0,0,0,8.53,6.0
1039,HINDCON,Basic Materials,Specialty Chemicals,1176872448,0.054,0,0,0,0,0,0,8.53,6.0
1040,MALUPAPER,Basic Materials,Paper & Paper Products,569668800,0.054,0,0,0,0,0,0,8.53,6.0
1041,KOTHARIPET,Basic Materials,Specialty Chemicals,7408761856,0.054,0,0,0,0,0,0,8.53,6.0
1042,EUROPRATIK,Basic Materials,Building Materials,25723740160,0.054,0,0,0,0,0,0,8.53,6.0
1043,CHEMFAB,Basic Materials,Specialty Chemicals,5777509888,0.054,0,0,0,0,0,0,8.53,6.0
1044,MBAPL,Basic Materials,Agricultural Inputs,46705160192,0.054,0,0,0,0,0,0,8.53,6.0
1045,PODDARMENT,Basic Materials,Specialty Chemicals,2610590464,0.054,0,0,0,0,0,0,8.53,6.0
1046,UPL,Basic Materials,Agricultural Inputs,555267194880,0.054,0,0,0,0,0,0,8.53,6.0
1047,BHAGERIA,Basic Materials,Specialty Chemicals,6808492032,0.054,0,0,0,0,0,0,8.53,6.0
1048,ORISSAMINE,Basic Materials,Steel,24755398656,0.054,0,0,0,0,0,0,8.53,6.0
1049,JSWCEMENT,Basic Materials,Building Materials,176106749952,0.054,0,0,0,0,0,0,8.53,6.0
1050,AETHER,Basic Materials,Specialty Chemicals,145979785216,0.054,0,0,0,0,0,0,8.53,6.0
1051,KAMOPAINTS,Basic Materials,Steel,1763440000,0.054,0,0,0,0,0,0,8.53,6.0
1052,VRAJ,Basic Materials,Steel,4050265856,0.054,0,0,0,0,0,0,8.53,6.0
1053,ISHANCH,Basic Materials,Chemicals,1748688512,0.054,0,0,0,0,0,0,8.53,6.0
1054,RCF,Basic Materials,Agricultural Inputs,73015926784,0.054,0,0,0,0,0,0,8.53,6.0
1055,LORDSCHLO,Basic Materials,Chemicals,4068848128,0.054,0,0,0,0,0,0,8.53,6.0
1056,VEEDOL,Basic Materials,Specialty Chemicals,24540577792,0.054,0,0,0,0,0,0,8.53,6.0
1057,BVCL,Basic Materials,Building Materials,927395968,0.054,0,0,0,0,0,0,8.53,6.0
1058,KRIDHANINF,Basic Materials,Steel,308695520,0.054,0,0,0,0,0,0,8.53,6.0
1059,DMCC,Basic Materials,Chemicals,6756227584,0.054,0,0,0,0,0,0,8.53,6.0
1060,APCL,Basic Materials,Building Materials,3645408256,0.054,0,0,0,0,0,0,8.53,6.0
1061,UNIENTER,Basic Materials,Chemicals,7441405952,0.054,0,0,0,0,0,0,8.53,6.0
1062,CAMLINFINE,Basic Materials,Specialty Chemicals,25010327552,0.054,0,0,0,0,0,0,8.53,6.0
1063,GULFOILLUB,Basic Materials,Specialty Chemicals,46347702272,0.054,0,0,0,0,0,0,8.53,6.0
1064,SURYAROSNI,Basic Materials,Steel,51639349248,0.054,0,0,0,0,0,0,8.53,6.0
1065,CENTURYPLY,Basic Materials,Lumber & Wood Production,170517774336,0.054,0,0,0,0,0,0,8.53,6.0
1066,KRITIKA,Basic Materials,Steel,1656261504,0.054,0,0,0,0,0,0,8.53,6.0
1067,NACLIND,Basic Materials,Agricultural Inputs,38050488320,0.054,0,0,0,0,0,0,8.53,6.0
1068,GALLANTT,Basic Materials,Steel,165639372800,0.054,0,0,0,0,0,0,8.53,6.0
1069,JUBLCPL,Basic Materials,Specialty Chemicals,27812401152,0.054,0,0,0,0,0,0,8.53,6.0
1070,BMWVENTLTD,Basic Materials,Steel,5376330240,0.054,0,0,0,0,0,0,8.53,6.0
1071,CENTEXT,Basic Materials,Aluminum,1616000000,0.054,0,0,0,0,0,0,8.53,6.0
1072,ORIENTCER,Basic Materials,Specialty Chemicals,5072702464,0.054,0,0,0,0,0,0,8.53,6.0
1073,BIRLACORPN,Basic Materials,Building Materials,77505880064,0.054,0,0,0,0,0,0,8.53,6.0
1074,ARVEE,Basic Materials,Specialty Chemicals,1763200000,0.054,0,0,0,0,0,0,8.53,6.0
1075,PLATIND,Basic Materials,Specialty Chemicals,12746445824,0.054,0,0,0,0,0,0,8.53,6.0
1076,TATASTEEL,Basic Materials,Steel,2675336019968,0.054,0,0,0,0,0,0,8.53,6.0
1077,HITECH,Basic Materials,Steel,19316258816,0.054,0,0,0,0,0,0,8.53,6.0
1078,NRAIL,Basic Materials,Paper & Paper Products,7717310976,0.054,0,0,0,0,0,0,8.53,6.0
1079,WIPL,Basic Materials,Lumber & Wood Production,1290075648,0.054,0,0,0,0,0,0,8.53,6.0
1080,SHIVAUM,Basic Materials,Steel,4335127552,0.054,0,0,0,0,0,0,8.53,6.0
1081,NFL,Basic Materials,Agricultural Inputs,38191525888,0.054,0,0,0,0,0,0,8.53,6.0
1082,INCREDIBLE,Basic Materials,Steel,1706409344,0.054,0,0,0,0,0,0,8.53,6.0
1083,SPIC,Basic Materials,Agricultural Inputs,14523628544,0.054,0,0,0,0,0,0,8.53,6.0
1084,STARCEMENT,Basic Materials,Building Materials,87307010048,0.054,0,0,0,0,0,0,8.53,6.0
1085,MADRASFERT,Basic Materials,Agricultural Inputs,11067658240,0.054,0,0,0,0,0,0,8.53,6.0
1086,SHYAMCENT,Basic Materials,Steel,1056621504,0.054,0,0,0,0,0,0,8.53,6.0
1087,JUBLINGREA,Basic Materials,Specialty Chemicals,107657306112,0.054,0,0,0,0,0,0,8.53,6.0
1088,VSTL,Basic Materials,Steel,2250842112,0.054,0,0,0,0,0,0,8.53,6.0
1089,VINATIORGA,Basic Materials,Specialty Chemicals,137528967168,0.054,0,0,0,0,0,0,8.53,6.0
1090,DCW,Basic Materials,Chemicals,14264842240,0.054,0,0,0,0,0,0,8.53,6.0
1091,HEIDELBERG,Basic Materials,Building Materials,36007182336,0.054,0,0,0,0,0,0,8.53,6.0
1092,RAJRATAN,Basic Materials,Steel,21333975040,0.054,0,0,0,0,0,0,8.53,6.0
1093,BSHSL,Basic Materials,Agricultural Inputs,10157929472,0.054,0,0,0,0,0,0,8.53,6.0
1094,BOHRAIND,Basic Materials,Agricultural Inputs,185348736,0.054,0,0,0,0,0,0,8.53,6.0
1095,PRIMO,Basic Materials,Chemicals,5278235648,0.054,0,0,0,0,0,0,8.53,6.0
1096,HINDCOPPER,Basic Materials,Copper,537665339392,0.054,0,0,0,0,0,0,8.53,6.0
1097,SHREECEM,Basic Materials,Building Materials,915188154368,0.054,0,0,0,0,0,0,8.53,6.0
1098,SUKHJITS,Basic Materials,Specialty Chemicals,6217555968,0.054,0,0,0,0,0,0,8.53,6.0
1099,TAINWALCHM,Basic Materials,Specialty Chemicals,1952365440,0.054,0,0,0,0,0,0,8.53,6.0
1100,ACL,Basic Materials,Building Materials,5162561536,0.054,0,0,0,0,0,0,8.53,6.0
1101,INDIACEM,Basic Materials,Building Materials,186402930688,0.054,0,0,0,0,0,0,8.53,6.0
1102,PRAKASHSTL,Basic Materials,Steel,799751808,0.054,0,0,0,0,0,0,8.53,6.0
1103,TNPETRO,Basic Materials,Specialty Chemicals,8107329536,0.054,0,0,0,0,0,0,8.53,6.0
1104,PCBL,Basic Materials,Specialty Chemicals,113297555456,0.054,0,0,0,0,0,0,8.53,6.0
1105,RAMASTEEL,Basic Materials,Steel,8965504000,0.054,0,0,0,0,0,0,8.53,6.0
1106,JAINREC,Basic Materials,Other Industrial Metals & Mining,136653987840,0.054,0,0,0,0,0,0,8.53,6.0
1107,BHARATRAS,Basic Materials,Agricultural Inputs,24748775424,0.054,0,0,0,0,0,0,8.53,6.0
1108,ORIENTCEM,Basic Materials,Building Materials,29573894144,0.054,0,0,0,0,0,0,8.53,6.0
1109,FINEORG,Basic Materials,Specialty Chemicals,143028781056,0.054,0,0,0,0,0,0,8.53,6.0
1110,GALAXYSURF,Basic Materials,Specialty Chemicals,64956649472,0.054,0,0,0,0,0,0,8.53,6.0
1111,SHREDIGCEM,Basic Materials,Building Materials,10580047872,0.054,0,0,0,0,0,0,8.53,6.0
